watchlist_id,customer_id,content_id,added_at,is_watched
WL_0005397,CUST_000388,TVS_00059,2026-03-05,True
WL_0005398,CUST_000388,TVS_00147,2025-09-27,False
WL_0005399,CUST_000388,TVS_00056,2026-04-08,False
WL_0005400,CUST_000388,TVS_00197,2025-06-25,False
WL_0005401,CUST_000388,MOV_00172,2025-04-15,False
WL_0005402,CUST_000388,MOV_00000,2025-04-15,True
WL_0005403,CUST_000388,MOV_00358,2025-11-15,True
WL_0005404,CUST_000388,TVS_00028,2025-02-22,False
WL_0005405,CUST_000388,MOV_00041,2025-08-20,True
WL_0005406,CUST_000388,MOV_00255,2025-06-08,True
WL_0005407,CUST_000388,MOV_00358,2025-10-26,True
WL_0005408,CUST_000388,MOV_00012,2025-08-29,False
WL_0005409,CUST_000388,MOV_00019,2025-08-13,True
WL_0005410,CUST_000388,MOV_00476,2025-10-18,False
WL_0005411,CUST_000389,MOV_00132,2024-07-21,False
WL_0005412,CUST_000389,MOV_00000,2024-10-11,False
WL_0005413,CUST_000389,MOV_00387,2025-09-28,False
WL_0005414,CUST_000389,MOV_00060,2025-12-31,False
WL_0005415,CUST_000389,TVS_00116,2026-02-14,True
WL_0005416,CUST_000389,MOV_00003,2025-02-04,True
WL_0005417,CUST_000389,MOV_00289,2026-03-02,False
WL_0005418,CUST_000389,TVS_00137,2025-11-01,True
WL_0005419,CUST_000389,MOV_00212,2025-08-16,False
WL_0005420,CUST_000389,TVS_00080,2025-07-14,False
WL_0005421,CUST_000389,TVS_00121,2026-01-12,False
WL_0005422,CUST_000389,MOV_00141,2025-10-02,True
WL_0005423,CUST_000390,MOV_00051,2026-03-15,True
WL_0005424,CUST_000390,MOV_00046,2026-02-06,False
WL_0005425,CUST_000390,MOV_00481,2026-01-04,True
WL_0005426,CUST_000390,MOV_00304,2026-04-07,True
WL_0005427,CUST_000390,MOV_00151,2025-12-27,True
WL_0005428,CUST_000391,MOV_00133,2026-02-02,True
WL_0005429,CUST_000391,TVS_00169,2026-01-11,True
WL_0005430,CUST_000391,MOV_00472,2025-11-30,True
WL_0005431,CUST_000391,MOV_00034,2026-01-09,True
WL_0005432,CUST_000391,TVS_00130,2025-12-11,True
WL_0005433,CUST_000391,MOV_00081,2026-04-10,False
WL_0005434,CUST_000391,MOV_00164,2025-12-27,True
WL_0005435,CUST_000391,TVS_00086,2026-04-11,True
WL_0005436,CUST_000391,TVS_00040,2026-03-04,False
WL_0005437,CUST_000391,MOV_00497,2026-03-29,False
WL_0005438,CUST_000391,TVS_00107,2026-02-05,False
WL_0005439,CUST_000391,MOV_00408,2025-12-10,True
WL_0005440,CUST_000392,MOV_00414,2025-10-17,False
WL_0005441,CUST_000392,TVS_00167,2025-03-17,True
WL_0005442,CUST_000392,TVS_00046,2025-01-06,True
WL_0005443,CUST_000392,TVS_00040,2025-08-23,False
WL_0005444,CUST_000392,MOV_00234,2025-09-27,True
WL_0005445,CUST_000392,TVS_00025,2025-03-07,False
WL_0005446,CUST_000392,MOV_00194,2024-10-02,False
WL_0005447,CUST_000392,MOV_00498,2024-09-22,False
WL_0005448,CUST_000392,MOV_00178,2024-10-02,True
WL_0005449,CUST_000392,MOV_00215,2025-07-21,True
WL_0005450,CUST_000392,MOV_00094,2024-10-25,False
WL_0005451,CUST_000392,MOV_00215,2025-09-24,True
WL_0005452,CUST_000392,MOV_00027,2025-10-20,True
WL_0005453,CUST_000392,TVS_00099,2024-12-25,False
WL_0005454,CUST_000392,MOV_00232,2025-09-20,True
WL_0005455,CUST_000392,MOV_00427,2025-11-18,True
WL_0005456,CUST_000392,MOV_00330,2025-11-26,True
WL_0005457,CUST_000392,MOV_00352,2025-06-09,False
WL_0005458,CUST_000392,MOV_00042,2026-02-05,True
WL_0005459,CUST_000392,TVS_00098,2024-11-13,False
WL_0005460,CUST_000392,MOV_00198,2025-11-14,True
WL_0005461,CUST_000393,MOV_00030,2026-03-16,True
WL_0005462,CUST_000393,MOV_00084,2025-08-22,True
WL_0005463,CUST_000393,TVS_00099,2025-05-18,True
WL_0005464,CUST_000393,TVS_00170,2024-12-01,True
WL_0005465,CUST_000393,MOV_00038,2025-02-27,True
WL_0005466,CUST_000393,MOV_00235,2025-04-12,True
WL_0005467,CUST_000393,TVS_00059,2025-05-24,True
WL_0005468,CUST_000393,MOV_00314,2026-01-24,True
WL_0005469,CUST_000393,MOV_00166,2025-07-24,True
WL_0005470,CUST_000393,MOV_00262,2025-02-27,False
WL_0005471,CUST_000393,TVS_00166,2024-12-08,True
WL_0005472,CUST_000393,MOV_00245,2025-11-25,False
WL_0005473,CUST_000393,MOV_00007,2026-01-29,False
WL_0005474,CUST_000393,MOV_00194,2025-07-08,False
WL_0005475,CUST_000394,MOV_00152,2025-11-01,True
WL_0005476,CUST_000394,TVS_00080,2026-04-02,True
WL_0005477,CUST_000394,MOV_00425,2025-12-13,False
WL_0005478,CUST_000394,MOV_00203,2025-11-25,True
WL_0005479,CUST_000394,MOV_00123,2026-02-26,True
WL_0005480,CUST_000394,MOV_00023,2026-01-30,True
WL_0005481,CUST_000394,MOV_00398,2025-11-08,True
WL_0005482,CUST_000394,MOV_00102,2025-12-27,True
WL_0005483,CUST_000394,MOV_00310,2025-12-25,True
WL_0005484,CUST_000395,TVS_00114,2026-04-10,True
WL_0005485,CUST_000395,MOV_00145,2026-04-11,False
WL_0005486,CUST_000395,MOV_00100,2026-04-11,False
WL_0005487,CUST_000395,MOV_00188,2026-04-11,False
WL_0005488,CUST_000395,MOV_00173,2026-04-10,False
WL_0005489,CUST_000395,TVS_00039,2026-04-11,True
WL_0005490,CUST_000395,MOV_00245,2026-04-11,False
WL_0005491,CUST_000396,TVS_00162,2026-04-01,True
WL_0005492,CUST_000396,TVS_00120,2025-08-25,False
WL_0005493,CUST_000396,MOV_00141,2026-03-18,True
WL_0005494,CUST_000396,MOV_00459,2025-07-14,True
WL_0005495,CUST_000396,TVS_00046,2025-09-03,False
WL_0005496,CUST_000396,TVS_00179,2026-01-01,True
WL_0005497,CUST_000396,TVS_00044,2026-02-16,True
WL_0005498,CUST_000396,MOV_00390,2025-08-02,False
WL_0005499,CUST_000396,MOV_00185,2026-03-20,False
WL_0005500,CUST_000396,TVS_00140,2026-02-07,False
WL_0005501,CUST_000396,MOV_00077,2026-03-08,True
WL_0005502,CUST_000396,TVS_00090,2026-03-10,False
WL_0005503,CUST_000396,MOV_00002,2026-04-08,False
WL_0005504,CUST_000396,TVS_00137,2026-01-19,True
WL_0005505,CUST_000396,MOV_00374,2026-03-19,True
WL_0005506,CUST_000396,TVS_00101,2025-05-09,False
WL_0005507,CUST_000396,MOV_00085,2025-02-28,False
WL_0005508,CUST_000396,MOV_00347,2026-02-25,False
WL_0005509,CUST_000396,MOV_00193,2026-03-19,True
WL_0005510,CUST_000397,MOV_00284,2025-10-18,True
WL_0005511,CUST_000397,TVS_00135,2024-07-22,False
WL_0005512,CUST_000397,MOV_00304,2025-02-21,True
WL_0005513,CUST_000397,TVS_00067,2025-06-02,True
WL_0005514,CUST_000397,MOV_00096,2025-04-24,False
WL_0005515,CUST_000397,MOV_00244,2024-09-01,True
WL_0005516,CUST_000397,MOV_00367,2025-03-30,True
WL_0005517,CUST_000397,TVS_00111,2025-07-08,False
WL_0005518,CUST_000397,TVS_00078,2024-08-29,True
WL_0005519,CUST_000397,MOV_00069,2026-03-02,True
WL_0005520,CUST_000397,MOV_00442,2026-02-18,True
WL_0005521,CUST_000397,TVS_00029,2024-12-12,True
WL_0005522,CUST_000397,MOV_00361,2024-10-27,True
WL_0005523,CUST_000397,MOV_00239,2025-04-16,True
WL_0005524,CUST_000397,MOV_00069,2024-09-23,True
WL_0005525,CUST_000397,MOV_00443,2025-06-10,False
WL_0005526,CUST_000397,MOV_00479,2024-09-08,True
WL_0005527,CUST_000397,MOV_00026,2025-12-05,True
WL_0005528,CUST_000397,MOV_00116,2024-11-15,False
WL_0005529,CUST_000397,TVS_00064,2024-07-20,False
WL_0005530,CUST_000398,MOV_00157,2026-02-20,True
WL_0005531,CUST_000398,MOV_00091,2026-02-19,False
WL_0005532,CUST_000398,MOV_00483,2026-03-22,False
WL_0005533,CUST_000398,TVS_00199,2026-04-03,True
WL_0005534,CUST_000398,MOV_00347,2026-03-21,True
WL_0005535,CUST_000398,TVS_00030,2026-03-13,True
WL_0005536,CUST_000398,MOV_00102,2026-03-03,True
WL_0005537,CUST_000398,MOV_00371,2026-04-09,True
WL_0005538,CUST_000398,MOV_00049,2026-04-03,True
WL_0005539,CUST_000398,TVS_00045,2026-02-15,False
WL_0005540,CUST_000398,MOV_00439,2026-03-13,True
WL_0005541,CUST_000398,MOV_00104,2026-03-31,False
WL_0005542,CUST_000398,TVS_00082,2026-03-27,True
WL_0005543,CUST_000398,TVS_00090,2026-02-24,True
WL_0005544,CUST_000399,MOV_00188,2025-05-10,False
WL_0005545,CUST_000399,MOV_00114,2026-01-18,True
WL_0005546,CUST_000399,MOV_00395,2025-09-09,True
WL_0005547,CUST_000399,MOV_00089,2025-05-09,True
WL_0005548,CUST_000399,MOV_00452,2026-01-06,True
WL_0005549,CUST_000399,MOV_00371,2025-12-14,False
WL_0005550,CUST_000399,TVS_00089,2025-05-05,True
WL_0005551,CUST_000399,MOV_00447,2025-09-20,True
WL_0005552,CUST_000399,MOV_00196,2026-02-14,True
WL_0005553,CUST_000399,MOV_00025,2025-07-07,True
WL_0005554,CUST_000399,TVS_00085,2025-10-18,True
WL_0005555,CUST_000399,MOV_00464,2026-02-12,False
WL_0005556,CUST_000399,TVS_00116,2026-04-10,True
WL_0005557,CUST_000400,MOV_00186,2026-01-17,True
WL_0005558,CUST_000400,MOV_00165,2026-03-31,True
WL_0005559,CUST_000400,MOV_00418,2025-06-19,True
WL_0005560,CUST_000400,MOV_00346,2025-11-03,False
WL_0005561,CUST_000400,MOV_00039,2025-06-09,True
WL_0005562,CUST_000400,MOV_00217,2025-05-20,False
WL_0005563,CUST_000400,MOV_00181,2024-08-29,True
WL_0005564,CUST_000400,MOV_00335,2024-06-29,True
WL_0005565,CUST_000400,TVS_00163,2025-10-12,True
WL_0005566,CUST_000400,MOV_00244,2024-10-08,True
WL_0005567,CUST_000400,MOV_00104,2025-02-03,True
WL_0005568,CUST_000400,MOV_00055,2025-06-22,True
WL_0005569,CUST_000400,MOV_00148,2024-07-17,True
WL_0005570,CUST_000400,MOV_00074,2025-06-21,True
WL_0005571,CUST_000400,MOV_00426,2025-02-17,True
WL_0005572,CUST_000400,MOV_00396,2025-04-24,True
WL_0005573,CUST_000400,MOV_00446,2025-05-31,True
WL_0005574,CUST_000400,TVS_00027,2026-01-01,False
WL_0005575,CUST_000400,MOV_00316,2024-08-03,True
WL_0005576,CUST_000401,MOV_00340,2025-05-10,True
WL_0005577,CUST_000401,TVS_00097,2025-06-27,False
WL_0005578,CUST_000401,MOV_00374,2025-10-05,False
WL_0005579,CUST_000401,MOV_00413,2025-08-11,True
WL_0005580,CUST_000401,MOV_00120,2025-05-16,False
WL_0005581,CUST_000401,MOV_00089,2025-07-05,True
WL_0005582,CUST_000401,MOV_00420,2025-09-04,False
WL_0005583,CUST_000401,MOV_00294,2025-05-02,False
WL_0005584,CUST_000401,MOV_00161,2025-07-16,False
WL_0005585,CUST_000401,MOV_00240,2025-10-14,False
WL_0005586,CUST_000401,MOV_00196,2025-06-24,False
WL_0005587,CUST_000401,TVS_00144,2025-05-31,False
WL_0005588,CUST_000401,MOV_00107,2025-03-13,True
WL_0005589,CUST_000401,TVS_00065,2025-07-11,False
WL_0005590,CUST_000401,MOV_00133,2025-05-03,True
WL_0005591,CUST_000401,TVS_00074,2025-08-13,True
WL_0005592,CUST_000401,MOV_00155,2025-08-29,False
WL_0005593,CUST_000401,TVS_00138,2025-09-29,False
WL_0005594,CUST_000401,TVS_00104,2025-06-21,True
WL_0005595,CUST_000401,TVS_00147,2025-06-27,True
WL_0005596,CUST_000401,MOV_00462,2025-04-03,False
WL_0005597,CUST_000401,MOV_00156,2025-06-28,False
WL_0005598,CUST_000402,MOV_00300,2025-11-01,True
WL_0005599,CUST_000402,MOV_00269,2026-01-29,True
WL_0005600,CUST_000402,MOV_00042,2025-12-08,True
WL_0005601,CUST_000402,MOV_00444,2026-03-01,True
WL_0005602,CUST_000402,MOV_00033,2026-01-17,False
WL_0005603,CUST_000402,TVS_00150,2026-03-09,True
WL_0005604,CUST_000402,MOV_00176,2026-01-26,False
WL_0005605,CUST_000402,MOV_00182,2025-09-11,True
WL_0005606,CUST_000402,MOV_00176,2026-02-08,False
WL_0005607,CUST_000402,MOV_00307,2026-03-16,True
WL_0005608,CUST_000402,MOV_00269,2026-04-06,True
WL_0005609,CUST_000403,MOV_00426,2025-08-20,True
WL_0005610,CUST_000403,MOV_00207,2026-04-02,False
WL_0005611,CUST_000403,MOV_00200,2026-03-10,True
WL_0005612,CUST_000403,MOV_00384,2025-03-14,True
WL_0005613,CUST_000403,MOV_00168,2025-02-25,True
WL_0005614,CUST_000403,MOV_00093,2025-10-03,True
WL_0005615,CUST_000403,MOV_00392,2026-04-01,True
WL_0005616,CUST_000403,MOV_00001,2025-09-18,True
WL_0005617,CUST_000403,MOV_00436,2025-08-13,False
WL_0005618,CUST_000403,TVS_00007,2025-09-01,True
WL_0005619,CUST_000403,MOV_00277,2025-11-16,True
WL_0005620,CUST_000403,MOV_00490,2025-11-18,False
WL_0005621,CUST_000403,MOV_00336,2025-11-23,True
WL_0005622,CUST_000404,TVS_00196,2025-05-28,True
WL_0005623,CUST_000404,TVS_00185,2025-04-03,True
WL_0005624,CUST_000404,MOV_00124,2026-02-24,False
WL_0005625,CUST_000404,MOV_00147,2025-12-21,True
WL_0005626,CUST_000404,MOV_00041,2025-12-15,False
WL_0005627,CUST_000404,MOV_00271,2026-03-01,True
WL_0005628,CUST_000404,MOV_00236,2026-02-12,False
WL_0005629,CUST_000404,MOV_00387,2024-10-09,True
WL_0005630,CUST_000404,MOV_00166,2025-06-29,False
WL_0005631,CUST_000404,MOV_00163,2025-11-17,True
WL_0005632,CUST_000404,MOV_00019,2024-10-02,True
WL_0005633,CUST_000405,MOV_00120,2024-10-19,False
WL_0005634,CUST_000405,MOV_00477,2025-03-22,True
WL_0005635,CUST_000405,MOV_00077,2025-01-06,False
WL_0005636,CUST_000405,TVS_00068,2024-07-17,True
WL_0005637,CUST_000405,MOV_00149,2025-07-05,True
WL_0005638,CUST_000405,MOV_00074,2025-06-23,True
WL_0005639,CUST_000406,MOV_00086,2025-10-17,True
WL_0005640,CUST_000406,TVS_00177,2026-01-16,False
WL_0005641,CUST_000406,TVS_00078,2025-11-08,True
WL_0005642,CUST_000406,TVS_00033,2025-04-09,True
WL_0005643,CUST_000406,TVS_00067,2025-11-28,True
WL_0005644,CUST_000406,MOV_00327,2026-03-21,True
WL_0005645,CUST_000406,MOV_00255,2025-10-19,True
WL_0005646,CUST_000406,MOV_00314,2026-02-10,True
WL_0005647,CUST_000406,TVS_00092,2025-06-22,True
WL_0005648,CUST_000406,MOV_00116,2025-12-18,True
WL_0005649,CUST_000406,MOV_00454,2025-12-07,False
WL_0005650,CUST_000406,MOV_00411,2025-06-28,True
WL_0005651,CUST_000406,MOV_00142,2025-09-16,False
WL_0005652,CUST_000406,TVS_00067,2026-02-09,True
WL_0005653,CUST_000407,MOV_00238,2026-03-15,True
WL_0005654,CUST_000407,TVS_00106,2026-03-24,True
WL_0005655,CUST_000407,MOV_00269,2026-02-27,False
WL_0005656,CUST_000407,MOV_00423,2026-02-04,True
WL_0005657,CUST_000407,MOV_00375,2026-04-05,False
WL_0005658,CUST_000407,TVS_00143,2026-02-07,False
WL_0005659,CUST_000407,TVS_00048,2026-02-15,False
WL_0005660,CUST_000407,MOV_00269,2026-03-25,False
WL_0005661,CUST_000407,MOV_00457,2026-01-20,True
WL_0005662,CUST_000407,MOV_00307,2026-01-15,True
WL_0005663,CUST_000407,TVS_00114,2026-02-21,True
WL_0005664,CUST_000407,MOV_00079,2026-01-11,True
WL_0005665,CUST_000407,MOV_00423,2026-01-14,False
WL_0005666,CUST_000407,TVS_00077,2026-01-10,True
WL_0005667,CUST_000407,TVS_00005,2026-02-24,True
WL_0005668,CUST_000407,TVS_00106,2026-02-26,True
WL_0005669,CUST_000407,MOV_00469,2026-01-15,True
WL_0005670,CUST_000407,MOV_00269,2025-12-30,False
WL_0005671,CUST_000407,MOV_00448,2026-03-27,False
WL_0005672,CUST_000408,MOV_00351,2025-01-14,False
WL_0005673,CUST_000408,MOV_00341,2025-03-23,False
WL_0005674,CUST_000408,MOV_00036,2025-04-07,False
WL_0005675,CUST_000409,MOV_00173,2026-03-10,True
WL_0005676,CUST_000409,TVS_00017,2026-03-30,True
WL_0005677,CUST_000409,MOV_00043,2025-12-02,True
WL_0005678,CUST_000409,MOV_00343,2025-11-12,True
WL_0005679,CUST_000409,MOV_00129,2026-03-20,True
WL_0005680,CUST_000409,MOV_00463,2026-01-19,False
WL_0005681,CUST_000409,TVS_00135,2025-12-18,True
WL_0005682,CUST_000409,MOV_00022,2025-10-25,True
WL_0005683,CUST_000409,MOV_00009,2025-11-19,True
WL_0005684,CUST_000409,MOV_00199,2026-01-21,False
WL_0005685,CUST_000409,TVS_00195,2025-11-20,True
WL_0005686,CUST_000409,MOV_00402,2026-03-16,True
WL_0005687,CUST_000409,MOV_00028,2025-12-30,True
WL_0005688,CUST_000409,MOV_00262,2026-03-21,False
WL_0005689,CUST_000409,MOV_00021,2025-12-09,True
WL_0005690,CUST_000409,TVS_00149,2025-12-17,False
WL_0005691,CUST_000409,MOV_00029,2026-01-20,False
WL_0005692,CUST_000409,MOV_00153,2026-01-05,False
WL_0005693,CUST_000409,MOV_00060,2025-11-28,False
WL_0005694,CUST_000409,TVS_00017,2026-04-09,True
WL_0005695,CUST_000410,MOV_00494,2026-01-22,True
WL_0005696,CUST_000410,MOV_00428,2026-02-23,False
WL_0005697,CUST_000410,MOV_00490,2026-01-12,False
WL_0005698,CUST_000410,TVS_00082,2025-11-27,True
WL_0005699,CUST_000410,MOV_00167,2026-01-25,False
WL_0005700,CUST_000410,TVS_00047,2026-02-11,False
WL_0005701,CUST_000410,MOV_00325,2026-01-20,False
WL_0005702,CUST_000410,MOV_00367,2026-01-12,False
WL_0005703,CUST_000410,MOV_00016,2025-11-11,True
WL_0005704,CUST_000411,MOV_00023,2025-10-15,False
WL_0005705,CUST_000411,MOV_00319,2025-11-21,True
WL_0005706,CUST_000411,TVS_00146,2025-10-01,False
WL_0005707,CUST_000411,TVS_00009,2025-10-30,False
WL_0005708,CUST_000412,MOV_00124,2026-01-10,False
WL_0005709,CUST_000412,MOV_00276,2026-02-10,False
WL_0005710,CUST_000412,MOV_00198,2025-12-19,True
WL_0005711,CUST_000412,TVS_00041,2025-11-18,True
WL_0005712,CUST_000412,MOV_00416,2026-01-01,False
WL_0005713,CUST_000412,TVS_00106,2026-03-29,False
WL_0005714,CUST_000412,MOV_00495,2025-12-07,False
WL_0005715,CUST_000412,MOV_00444,2025-12-21,False
WL_0005716,CUST_000412,TVS_00155,2025-12-20,True
WL_0005717,CUST_000412,TVS_00018,2025-12-22,False
WL_0005718,CUST_000412,MOV_00284,2025-11-30,True
WL_0005719,CUST_000412,TVS_00043,2026-04-05,True
WL_0005720,CUST_000412,TVS_00158,2026-01-17,True
WL_0005721,CUST_000412,MOV_00415,2026-03-05,True
WL_0005722,CUST_000412,MOV_00248,2026-03-19,False
WL_0005723,CUST_000412,TVS_00190,2026-01-09,False
WL_0005724,CUST_000413,MOV_00314,2025-09-23,True
WL_0005725,CUST_000413,TVS_00089,2025-10-01,False
WL_0005726,CUST_000413,MOV_00209,2026-02-18,True
WL_0005727,CUST_000413,TVS_00028,2025-11-06,True
WL_0005728,CUST_000413,TVS_00169,2025-06-21,True
WL_0005729,CUST_000413,MOV_00411,2025-05-31,False
WL_0005730,CUST_000413,MOV_00094,2025-10-08,True
WL_0005731,CUST_000413,TVS_00066,2025-03-17,True
WL_0005732,CUST_000413,MOV_00201,2025-12-05,False
WL_0005733,CUST_000414,MOV_00297,2026-03-05,False
WL_0005734,CUST_000414,TVS_00119,2026-02-03,False
WL_0005735,CUST_000414,TVS_00182,2026-03-26,True
WL_0005736,CUST_000414,MOV_00083,2026-03-11,True
WL_0005737,CUST_000414,MOV_00480,2026-04-10,False
WL_0005738,CUST_000414,MOV_00342,2025-11-04,False
WL_0005739,CUST_000414,MOV_00493,2025-12-24,True
WL_0005740,CUST_000414,TVS_00195,2026-03-31,True
WL_0005741,CUST_000414,TVS_00004,2025-12-11,True
WL_0005742,CUST_000414,MOV_00490,2026-04-11,True
WL_0005743,CUST_000414,MOV_00355,2025-11-30,False
WL_0005744,CUST_000414,MOV_00257,2026-01-24,False
WL_0005745,CUST_000414,MOV_00070,2026-01-22,True
WL_0005746,CUST_000414,TVS_00066,2026-03-14,True
WL_0005747,CUST_000414,TVS_00135,2025-11-13,False
WL_0005748,CUST_000414,MOV_00408,2026-03-06,False
WL_0005749,CUST_000415,TVS_00118,2025-01-08,False
WL_0005750,CUST_000415,MOV_00495,2024-11-13,True
WL_0005751,CUST_000415,MOV_00047,2026-02-15,True
WL_0005752,CUST_000415,TVS_00056,2025-02-20,True
WL_0005753,CUST_000415,TVS_00031,2025-09-20,False
WL_0005754,CUST_000415,MOV_00426,2026-01-22,False
WL_0005755,CUST_000415,TVS_00154,2025-08-12,False
WL_0005756,CUST_000415,MOV_00310,2025-10-10,False
WL_0005757,CUST_000415,TVS_00104,2025-05-18,True
WL_0005758,CUST_000416,MOV_00454,2025-05-08,False
WL_0005759,CUST_000416,MOV_00067,2026-03-29,True
WL_0005760,CUST_000416,TVS_00086,2026-02-15,False
WL_0005761,CUST_000416,TVS_00128,2026-03-12,True
WL_0005762,CUST_000416,MOV_00454,2026-02-11,False
WL_0005763,CUST_000416,MOV_00091,2026-03-28,True
WL_0005764,CUST_000416,TVS_00146,2025-09-04,True
WL_0005765,CUST_000416,MOV_00176,2026-02-24,False
WL_0005766,CUST_000416,MOV_00373,2026-03-29,True
WL_0005767,CUST_000417,MOV_00287,2026-01-09,True
WL_0005768,CUST_000417,TVS_00194,2026-02-14,False
WL_0005769,CUST_000417,MOV_00463,2026-02-17,False
WL_0005770,CUST_000417,MOV_00166,2025-12-28,False
WL_0005771,CUST_000417,TVS_00164,2026-01-10,True
WL_0005772,CUST_000418,MOV_00432,2025-09-12,True
WL_0005773,CUST_000418,MOV_00401,2024-09-03,True
WL_0005774,CUST_000418,TVS_00171,2024-05-16,True
WL_0005775,CUST_000418,TVS_00182,2025-01-07,True
WL_0005776,CUST_000418,TVS_00192,2025-11-15,False
WL_0005777,CUST_000418,MOV_00407,2025-07-05,True
WL_0005778,CUST_000418,MOV_00261,2025-10-15,False
WL_0005779,CUST_000418,MOV_00381,2024-06-02,True
WL_0005780,CUST_000418,MOV_00309,2025-11-22,False
WL_0005781,CUST_000418,MOV_00309,2025-08-28,True
WL_0005782,CUST_000418,TVS_00036,2024-09-29,True
WL_0005783,CUST_000418,TVS_00114,2024-08-11,True
WL_0005784,CUST_000418,MOV_00322,2025-06-21,True
WL_0005785,CUST_000418,TVS_00088,2025-06-29,True
WL_0005786,CUST_000418,MOV_00291,2025-08-13,False
WL_0005787,CUST_000418,MOV_00423,2024-06-22,True
WL_0005788,CUST_000418,MOV_00322,2024-05-18,True
WL_0005789,CUST_000418,MOV_00258,2026-01-28,True
WL_0005790,CUST_000418,MOV_00048,2025-12-01,True
WL_0005791,CUST_000419,MOV_00017,2025-09-29,False
WL_0005792,CUST_000419,TVS_00145,2025-10-13,True
WL_0005793,CUST_000419,MOV_00410,2025-08-09,False
WL_0005794,CUST_000419,TVS_00034,2026-01-10,True
WL_0005795,CUST_000419,TVS_00010,2026-01-02,True
WL_0005796,CUST_000419,MOV_00324,2026-01-18,True
WL_0005797,CUST_000419,MOV_00423,2025-08-17,False
WL_0005798,CUST_000419,MOV_00384,2025-10-16,True
WL_0005799,CUST_000419,MOV_00376,2026-03-29,True
WL_0005800,CUST_000419,MOV_00242,2025-11-09,True
WL_0005801,CUST_000419,MOV_00302,2025-08-19,True
WL_0005802,CUST_000419,MOV_00401,2025-10-30,True
WL_0005803,CUST_000419,TVS_00171,2025-10-28,True
WL_0005804,CUST_000419,TVS_00066,2026-01-17,True
WL_0005805,CUST_000419,MOV_00194,2026-04-03,False
WL_0005806,CUST_000419,TVS_00171,2026-01-25,True
WL_0005807,CUST_000419,TVS_00018,2025-10-18,True
WL_0005808,CUST_000419,MOV_00192,2025-10-12,True
WL_0005809,CUST_000419,TVS_00094,2026-02-20,True
WL_0005810,CUST_000419,MOV_00230,2026-02-25,True
WL_0005811,CUST_000419,MOV_00395,2026-01-30,False
WL_0005812,CUST_000420,MOV_00277,2026-02-17,False
WL_0005813,CUST_000420,MOV_00261,2025-10-12,False
WL_0005814,CUST_000420,MOV_00461,2026-04-01,False
WL_0005815,CUST_000420,MOV_00192,2025-11-09,False
WL_0005816,CUST_000420,MOV_00171,2026-01-27,False
WL_0005817,CUST_000420,MOV_00381,2025-09-27,False
WL_0005818,CUST_000420,MOV_00300,2025-11-29,False
WL_0005819,CUST_000420,TVS_00172,2025-12-09,False
WL_0005820,CUST_000420,MOV_00446,2026-03-20,False
WL_0005821,CUST_000420,TVS_00068,2026-04-05,True
WL_0005822,CUST_000420,MOV_00400,2026-02-14,False
WL_0005823,CUST_000420,MOV_00113,2026-03-27,True
WL_0005824,CUST_000420,MOV_00346,2025-10-15,True
WL_0005825,CUST_000420,MOV_00015,2025-12-05,False
WL_0005826,CUST_000420,MOV_00322,2025-10-01,True
WL_0005827,CUST_000420,MOV_00059,2025-11-08,False
WL_0005828,CUST_000420,MOV_00025,2026-01-09,True
WL_0005829,CUST_000420,MOV_00444,2026-01-21,True
WL_0005830,CUST_000420,MOV_00053,2026-02-10,False
WL_0005831,CUST_000420,MOV_00039,2026-04-06,False
WL_0005832,CUST_000420,TVS_00014,2025-09-27,True
WL_0005833,CUST_000421,MOV_00328,2025-09-08,True
WL_0005834,CUST_000421,TVS_00010,2025-07-24,True
WL_0005835,CUST_000421,MOV_00399,2025-08-10,True
WL_0005836,CUST_000421,MOV_00458,2025-07-27,False
WL_0005837,CUST_000421,MOV_00438,2025-07-25,False
WL_0005838,CUST_000421,MOV_00092,2025-10-01,True
WL_0005839,CUST_000421,MOV_00312,2025-09-26,False
WL_0005840,CUST_000421,MOV_00147,2025-07-25,False
WL_0005841,CUST_000422,MOV_00419,2026-04-08,True
WL_0005842,CUST_000422,MOV_00037,2026-02-15,False
WL_0005843,CUST_000422,TVS_00064,2026-03-17,True
WL_0005844,CUST_000422,MOV_00283,2026-03-04,True
WL_0005845,CUST_000422,MOV_00349,2026-02-16,True
WL_0005846,CUST_000422,TVS_00161,2026-03-20,True
WL_0005847,CUST_000422,MOV_00295,2026-04-07,True
WL_0005848,CUST_000422,MOV_00236,2026-02-08,True
WL_0005849,CUST_000422,MOV_00283,2026-03-25,True
WL_0005850,CUST_000422,MOV_00111,2026-02-08,True
WL_0005851,CUST_000422,MOV_00306,2026-03-18,True
WL_0005852,CUST_000422,MOV_00205,2026-02-04,False
WL_0005853,CUST_000422,MOV_00043,2026-03-31,True
WL_0005854,CUST_000422,TVS_00120,2026-04-02,True
WL_0005855,CUST_000422,MOV_00061,2026-03-21,True
WL_0005856,CUST_000422,TVS_00038,2026-04-06,True
WL_0005857,CUST_000422,MOV_00198,2026-03-08,True
WL_0005858,CUST_000422,TVS_00164,2026-02-07,True
WL_0005859,CUST_000422,TVS_00009,2026-04-07,True
WL_0005860,CUST_000423,TVS_00000,2026-01-04,True
WL_0005861,CUST_000423,MOV_00497,2025-01-15,False
