ticket_id,customer_id,category,channel,created_at,resolution_time_hours,is_resolved,sentiment_score
TKT_5AA92D3D,CUST_000047,technical,chat,2026-03-17 01:31:26,25.8,True,-0.81
TKT_F9303AB8,CUST_000496,billing,chat,2026-02-27 10:44:24,52.1,True,-0.98
TKT_54074DB3,CUST_000913,account,chat,2024-07-15 20:15:09,66.2,True,0.33
TKT_BEF37251,CUST_000928,billing,email,2025-08-22 02:37:21,43.3,True,0.05
TKT_45C5C90E,CUST_000695,billing,chat,2026-01-25 19:38:30,43.4,True,0.61
TKT_8A5340C8,CUST_000184,billing,phone,2025-12-02 18:26:54,41.2,True,0.64
TKT_83ADD02E,CUST_000157,technical,chat,2024-12-12 00:46:16,71.1,True,-0.22
TKT_E3C418E8,CUST_000167,billing,phone,2025-04-10 10:02:42,69.8,True,-0.6
TKT_183C7416,CUST_000432,account,email,2026-04-04 00:29:29,29.0,True,-0.36
TKT_483AC743,CUST_000724,technical,phone,2026-02-27 21:37:11,61.1,True,-0.99
TKT_68A19D66,CUST_000759,billing,chat,2025-08-10 17:01:32,62.8,True,-0.4
TKT_CB7CE7DC,CUST_000199,technical,phone,2026-01-09 04:58:33,43.9,False,-0.44
TKT_771D09D3,CUST_000474,content,email,2025-04-04 04:12:19,5.9,True,0.81
TKT_CE0F7B03,CUST_000137,billing,email,2026-03-23 20:19:40,8.2,True,0.69
TKT_CA5C4D50,CUST_000589,content,email,2024-10-30 03:46:54,37.5,True,-0.18
TKT_5B5CFCA9,CUST_000709,technical,chat,2026-03-18 03:54:21,61.9,True,0.36
TKT_6C8E88CF,CUST_000091,account,phone,2024-08-05 12:08:33,8.4,False,-0.44
TKT_94F19708,CUST_000295,account,chat,2025-04-13 15:10:46,10.5,True,-0.57
TKT_A4154AA9,CUST_000999,billing,email,2026-03-24 16:26:11,63.3,True,0.01
TKT_2D7D9937,CUST_000600,account,email,2025-10-21 07:44:54,36.3,True,-0.51
TKT_4D87E7A5,CUST_000916,content,chat,2026-03-31 04:32:21,61.8,True,-0.91
TKT_FB6223A6,CUST_000206,account,phone,2026-02-03 10:28:01,43.6,True,-0.33
TKT_63946BB1,CUST_000578,billing,phone,2025-08-27 03:57:19,31.6,True,0.74
TKT_7289264F,CUST_000000,technical,phone,2025-11-17 20:11:24,10.6,True,-0.57
TKT_E59684E1,CUST_000599,technical,phone,2025-05-25 07:57:00,63.4,True,-0.34
TKT_9D026CED,CUST_000152,content,email,2025-12-08 12:50:33,30.0,True,-0.91
TKT_4210DA27,CUST_000136,billing,chat,2026-03-30 22:28:57,71.8,True,-0.37
TKT_A325DA8D,CUST_000384,content,email,2025-05-16 07:07:39,2.9,True,-0.74
TKT_4C7B008A,CUST_000870,account,email,2025-10-24 23:33:52,45.1,True,-0.45
TKT_D6012C87,CUST_000611,account,email,2026-01-08 04:30:18,42.6,True,0.58
TKT_8D74ABDA,CUST_000712,account,email,2025-12-26 17:34:05,32.6,True,-0.55
TKT_0C921897,CUST_000150,technical,email,2026-03-13 16:11:03,33.6,True,-0.05
TKT_088D6654,CUST_000855,billing,chat,2025-05-08 21:10:53,65.8,True,0.19
TKT_47AB8045,CUST_000677,technical,phone,2026-01-08 21:53:53,46.9,True,0.8
TKT_56364226,CUST_000513,account,email,2026-01-07 14:20:29,65.2,True,0.24
TKT_0F4FB748,CUST_000723,billing,email,2026-04-10 13:51:04,33.9,True,-0.81
TKT_4D7F2DDA,CUST_000169,account,chat,2026-03-12 03:16:59,63.5,True,0.35
TKT_3AE2AD32,CUST_000658,technical,email,2024-12-13 00:16:50,2.4,True,0.98
TKT_FC1BDF4F,CUST_000513,content,phone,2025-11-06 23:31:43,61.6,True,-0.37
TKT_81E4569D,CUST_000769,technical,chat,2025-11-17 08:22:04,66.8,True,-0.74
TKT_53FFE150,CUST_000876,account,chat,2026-04-01 00:36:54,71.1,True,0.62
TKT_D75E65C0,CUST_000413,account,email,2025-06-05 08:38:02,3.4,True,0.6
TKT_778F9538,CUST_000458,account,email,2026-01-24 08:23:47,72.0,True,-0.54
TKT_E8C2458A,CUST_000955,account,phone,2025-05-14 04:09:35,7.4,False,0.86
TKT_EC23D1BF,CUST_000922,account,email,2026-02-07 13:47:37,54.7,True,0.52
TKT_A2259999,CUST_000966,content,phone,2024-11-13 10:24:07,56.8,False,0.28
TKT_C1B3C1BE,CUST_000330,account,email,2025-05-23 17:30:16,28.2,True,-0.47
TKT_645965D2,CUST_000928,content,chat,2026-01-21 03:41:16,69.9,True,-0.33
TKT_2D0C5BC8,CUST_000751,account,chat,2026-01-20 05:14:54,46.5,False,0.07
TKT_ADDFE952,CUST_000433,account,chat,2025-02-16 10:10:15,9.7,True,0.9
TKT_7699AC8E,CUST_000870,account,phone,2026-04-01 19:24:11,2.8,True,0.76
TKT_421C1E9B,CUST_000539,content,email,2026-02-10 15:42:37,43.2,True,0.7
TKT_4E3CA639,CUST_000446,technical,email,2024-11-26 14:50:59,42.5,False,0.52
TKT_7BA6F152,CUST_000438,billing,email,2026-02-22 10:45:36,46.0,True,-0.01
TKT_030B4491,CUST_000542,technical,email,2026-02-02 02:28:03,28.1,True,0.97
TKT_22EC5750,CUST_000368,content,email,2026-03-29 23:18:06,33.1,True,-0.2
TKT_4E7854D0,CUST_000618,technical,phone,2026-01-29 10:49:52,61.1,True,0.84
TKT_B10913ED,CUST_000502,billing,email,2026-04-04 02:59:15,44.6,True,-0.37
TKT_D6B32932,CUST_000384,technical,chat,2025-08-14 20:22:24,54.5,False,0.52
TKT_A2868475,CUST_000195,billing,phone,2024-10-14 09:31:42,22.8,False,-0.99
TKT_FB74EFBF,CUST_000276,content,phone,2025-06-06 00:46:10,52.5,True,-0.64
TKT_037386D6,CUST_000491,account,email,2025-03-31 08:45:40,8.3,True,-0.78
TKT_89BA0AF6,CUST_000942,content,phone,2025-06-15 09:58:22,12.6,True,-0.75
TKT_DD74C841,CUST_000406,account,email,2025-11-11 12:49:20,9.7,True,-0.79
TKT_215F032C,CUST_000489,account,chat,2026-02-03 16:36:00,62.2,True,-0.17
TKT_852629ED,CUST_000273,billing,phone,2025-09-19 06:01:28,38.3,True,-0.9
TKT_D2508779,CUST_000613,technical,phone,2025-07-17 09:26:05,19.2,True,0.58
TKT_04FFDAB8,CUST_000590,account,chat,2025-06-22 08:57:16,40.4,True,0.8
TKT_C6DA40B3,CUST_000378,account,email,2026-03-27 11:41:35,48.4,True,0.3
TKT_4FD612AB,CUST_000812,content,phone,2025-08-26 19:17:23,50.2,True,0.2
TKT_33FF646F,CUST_000422,billing,chat,2026-02-13 00:35:02,19.5,False,0.2
TKT_D39E7A47,CUST_000481,billing,email,2025-12-15 23:54:25,27.0,True,0.01
TKT_8CDE4E6C,CUST_000722,content,email,2025-11-09 05:52:12,27.2,True,0.43
TKT_C9DB6C16,CUST_000847,billing,chat,2026-02-22 10:41:49,60.1,True,-0.87
TKT_4062F2E8,CUST_000964,content,phone,2025-09-29 17:10:37,46.1,True,0.02
TKT_93EC280E,CUST_000039,content,phone,2025-09-15 11:15:02,32.3,True,0.96
TKT_55BCFE1C,CUST_000201,technical,phone,2024-08-24 22:18:21,49.1,True,0.9
TKT_0E22D44B,CUST_000106,technical,phone,2025-07-04 05:22:47,39.5,True,-0.81
TKT_A14BAE5A,CUST_000662,billing,phone,2026-04-01 07:27:15,5.6,True,-0.63
TKT_DD718420,CUST_000968,content,chat,2025-01-07 18:09:51,54.4,False,0.16
TKT_69BF0CCF,CUST_000036,technical,phone,2024-12-19 09:43:20,31.4,True,-0.37
TKT_127DE22B,CUST_000402,technical,email,2026-01-25 02:19:05,21.4,True,-0.72
TKT_678B2F6E,CUST_000221,content,email,2026-01-05 03:50:08,54.6,False,0.27
TKT_F58E7645,CUST_000574,account,email,2025-08-05 22:35:25,13.4,True,-0.5
TKT_CEEA4499,CUST_000001,technical,phone,2024-09-02 13:59:43,27.3,True,-0.22
TKT_B1F75895,CUST_000276,content,phone,2026-01-17 10:59:14,45.2,True,-0.95
TKT_F75E86E3,CUST_000275,account,phone,2026-03-13 13:40:42,48.4,True,-0.36
TKT_8A7D341A,CUST_000445,account,chat,2026-02-13 02:12:22,42.1,True,-0.99
TKT_AECD47BA,CUST_000839,account,email,2025-10-28 04:07:11,15.6,True,0.62
TKT_FC66697C,CUST_000983,account,phone,2025-11-08 23:33:13,12.2,True,-0.34
TKT_A7919FF3,CUST_000847,billing,email,2026-03-05 23:21:22,5.9,True,0.26
TKT_C956421B,CUST_000485,billing,phone,2025-11-01 18:32:41,71.2,True,-0.32
TKT_0AFFDD2E,CUST_000288,content,email,2026-01-27 04:02:53,52.0,True,-0.27
TKT_9FAAA156,CUST_000553,content,email,2025-03-26 10:52:57,68.5,True,-0.28
TKT_079CEF4B,CUST_000894,content,email,2026-02-17 01:16:22,44.3,True,-0.77
TKT_D8D69ABE,CUST_000578,content,phone,2026-02-26 12:24:56,46.3,True,0.83
TKT_B512E395,CUST_000654,account,chat,2025-11-11 20:42:42,51.1,True,0.53
TKT_B997959E,CUST_000678,account,phone,2026-01-14 22:46:01,30.0,True,-0.59
TKT_59E0D302,CUST_000522,billing,email,2025-07-25 00:32:28,55.9,True,0.85
TKT_BB0F3D6F,CUST_000935,content,email,2025-11-18 20:48:27,71.9,True,0.21
TKT_490C09A9,CUST_000060,account,email,2026-02-01 18:43:00,32.2,True,-0.22
TKT_7B9DA39D,CUST_000668,technical,phone,2026-03-30 07:24:20,31.6,True,-0.23
TKT_55F3EA77,CUST_000418,content,phone,2025-04-14 04:55:31,68.9,True,-0.3
TKT_B324C7C3,CUST_000485,content,chat,2025-08-13 03:22:04,31.3,True,-0.09
TKT_F9E3FEB2,CUST_000544,billing,chat,2025-08-20 12:13:08,66.4,True,0.32
TKT_9EB57E41,CUST_000804,account,email,2025-10-01 23:36:27,24.3,True,-0.22
TKT_5F2FAC17,CUST_000325,content,phone,2025-02-19 09:48:11,57.5,True,0.41
TKT_A58B9BFF,CUST_000702,account,phone,2025-12-31 18:46:58,12.3,True,0.26
TKT_AA8B967C,CUST_000111,account,phone,2026-03-14 10:41:37,28.2,True,-0.4
TKT_1FC7E8CA,CUST_000333,technical,phone,2026-04-09 06:48:59,35.0,True,-0.64
TKT_9FE81E52,CUST_000246,technical,phone,2026-03-24 18:21:57,64.5,True,-0.78
TKT_58C31C30,CUST_000917,account,email,2024-08-14 10:55:31,3.5,True,-0.77
TKT_20444D58,CUST_000835,content,email,2026-01-06 23:36:01,54.7,True,-0.73
TKT_B948F93A,CUST_000154,account,email,2025-07-21 06:43:13,49.4,True,-0.7
TKT_36D242CA,CUST_000055,content,phone,2025-10-15 08:52:26,65.5,False,0.91
TKT_456A4C6A,CUST_000753,billing,chat,2025-04-18 23:14:39,46.0,True,0.36
TKT_6BC8F603,CUST_000656,billing,email,2025-09-30 19:24:55,49.5,True,-0.69
TKT_11DE5772,CUST_000100,content,phone,2026-03-04 14:37:57,3.0,True,0.18
TKT_6B0BA5BC,CUST_000164,billing,chat,2026-02-16 05:15:44,51.6,True,0.2
TKT_04E02C03,CUST_000634,billing,chat,2025-08-31 15:04:36,3.9,True,0.79
TKT_0C6F2672,CUST_000493,content,email,2025-06-20 16:32:32,40.1,False,0.99
TKT_A50AF66F,CUST_000682,billing,phone,2026-02-07 21:38:34,48.0,True,0.93
TKT_AA9D9814,CUST_000244,billing,chat,2026-02-13 11:59:29,22.1,True,-0.79
TKT_AFE4E1B8,CUST_000151,content,phone,2026-03-19 04:50:29,31.1,True,-0.51
TKT_3672A1AE,CUST_000699,account,phone,2025-04-28 19:35:50,25.7,False,-0.5
TKT_04A0F90B,CUST_000577,account,email,2026-03-29 20:52:17,44.6,True,-0.42
TKT_42D5BE30,CUST_000832,billing,chat,2026-02-24 03:03:22,47.6,True,-0.03
TKT_A3A55203,CUST_000714,billing,email,2026-04-03 09:06:27,19.3,False,-0.84
TKT_E2727588,CUST_000636,content,phone,2025-02-12 11:21:32,6.6,True,0.68
TKT_42E06D07,CUST_000101,technical,chat,2026-02-12 05:54:34,4.4,True,0.61
TKT_0A906FE1,CUST_000267,billing,email,2026-01-05 01:37:39,28.1,True,-0.31
TKT_47BC216C,CUST_000913,content,phone,2024-07-07 01:26:57,16.2,True,-0.67
TKT_D2402847,CUST_000860,content,email,2026-03-29 01:36:26,4.4,False,0.75
TKT_8BE159CD,CUST_000355,billing,email,2025-10-06 18:40:33,48.5,False,-0.1
TKT_6FCB619D,CUST_000839,billing,phone,2025-07-15 22:46:40,33.6,False,0.56
TKT_3B7271D8,CUST_000609,billing,chat,2025-07-27 01:14:10,50.5,True,-0.93
TKT_7FB7C1E3,CUST_000936,content,email,2026-03-22 09:35:42,30.3,False,0.41
TKT_C9181281,CUST_000229,technical,chat,2026-01-12 04:39:05,7.2,True,-0.64
TKT_1E57586C,CUST_000509,account,chat,2025-03-08 22:29:01,60.6,True,-0.65
TKT_41F18CDE,CUST_000124,content,chat,2025-11-28 23:05:35,53.8,True,0.96
TKT_8AA83E74,CUST_000036,billing,email,2025-01-13 01:29:29,61.4,True,-0.24
TKT_FDD21375,CUST_000591,account,chat,2025-04-13 01:53:48,7.5,True,0.6
TKT_7D0E439B,CUST_000546,content,email,2026-02-21 06:45:53,46.8,True,-0.39
TKT_AF2F4182,CUST_000636,billing,email,2025-01-18 13:27:59,24.2,True,0.88
TKT_C17A6F09,CUST_000611,technical,email,2024-11-29 11:28:00,35.5,True,0.44
TKT_A4A39F38,CUST_000717,billing,chat,2025-11-27 19:09:06,65.7,True,0.6
TKT_F42CE0D9,CUST_000329,billing,phone,2025-06-23 08:20:45,56.3,True,0.35
TKT_D83ED1FE,CUST_000096,account,phone,2026-04-02 17:21:32,11.6,True,-0.1
TKT_62D1FCE5,CUST_000236,content,chat,2026-03-05 10:58:01,70.4,True,0.56
TKT_D463633B,CUST_000269,account,chat,2026-01-29 23:41:37,39.3,False,-0.15
TKT_968B584D,CUST_000576,billing,phone,2025-08-11 01:49:42,68.7,True,0.49
TKT_56B35C55,CUST_000991,technical,chat,2026-02-10 00:36:37,10.6,False,0.72
TKT_8E386E8E,CUST_000456,content,chat,2025-11-04 08:39:33,4.3,False,0.19
TKT_F3B530CA,CUST_000889,technical,phone,2026-01-24 05:49:01,54.5,True,-0.99
TKT_3ADB2B16,CUST_000233,content,chat,2025-09-16 12:50:29,61.5,False,-0.64
TKT_2DDFA7C4,CUST_000281,billing,phone,2026-03-06 19:42:35,31.4,True,-0.64
TKT_7BA49004,CUST_000868,account,chat,2026-01-13 14:51:04,39.1,False,0.09
TKT_FA4D8700,CUST_000853,content,chat,2025-11-23 23:35:53,31.1,True,0.52
TKT_2F6CA292,CUST_000453,billing,email,2025-09-16 03:30:15,17.0,True,-0.32
TKT_D97B9E0E,CUST_000895,account,chat,2025-05-27 16:25:46,15.0,True,-0.47
TKT_48BE3486,CUST_000338,technical,chat,2026-01-15 15:45:59,52.3,True,0.87
TKT_F7BF39D4,CUST_000757,technical,chat,2025-09-03 23:12:44,30.0,True,0.1
TKT_D3A07AC6,CUST_000721,technical,chat,2026-01-26 00:43:19,58.0,True,-0.33
TKT_2825CD92,CUST_000784,billing,chat,2025-01-10 08:16:39,18.1,True,0.46
TKT_122511C1,CUST_000404,content,phone,2024-12-11 20:52:58,71.7,True,0.78
TKT_7FE2D463,CUST_000285,technical,chat,2025-06-18 19:35:34,27.2,True,-0.14
TKT_E429C5AE,CUST_000333,content,email,2026-04-09 14:51:55,51.7,True,0.13
TKT_F5FA4EC6,CUST_000235,billing,chat,2026-03-20 03:43:23,11.8,True,-0.18
TKT_94A224A7,CUST_000387,account,email,2026-02-01 10:55:21,42.2,True,-0.3
TKT_AF131963,CUST_000111,account,email,2025-12-03 02:02:26,40.8,True,-0.49
TKT_231ADBD3,CUST_000733,account,chat,2024-09-16 03:22:17,7.6,True,-0.14
TKT_99C3EFF4,CUST_000512,account,phone,2025-10-09 21:21:17,60.4,True,-0.87
TKT_7FE34D49,CUST_000012,billing,phone,2026-04-07 00:52:51,17.1,False,-0.26
TKT_4112443B,CUST_000243,technical,email,2026-02-01 04:45:41,37.3,True,-0.72
TKT_E82A7F56,CUST_000091,content,phone,2026-03-21 07:18:36,58.6,True,-0.74
TKT_A1AFE567,CUST_000654,account,chat,2025-04-12 15:49:40,42.4,True,0.95
TKT_31B29A52,CUST_000616,technical,phone,2025-11-04 09:26:42,14.2,True,-0.17
TKT_449148F3,CUST_000642,account,email,2026-02-20 01:34:40,49.1,True,0.54
TKT_5481498A,CUST_000692,billing,email,2025-09-02 16:35:38,69.2,True,-0.05
TKT_89DCF6FC,CUST_000043,content,phone,2026-04-07 02:24:29,37.2,False,-0.55
TKT_98118BA1,CUST_000015,billing,chat,2024-12-08 20:55:33,56.1,True,-0.93
TKT_0230D5E4,CUST_000238,content,phone,2025-11-18 01:23:22,54.0,True,0.42
TKT_B64104EA,CUST_000266,billing,email,2025-07-19 22:37:30,33.2,False,-0.41
TKT_3C1B779E,CUST_000854,account,phone,2025-05-14 20:07:25,34.9,False,0.11
TKT_822A8D40,CUST_000572,account,phone,2025-05-23 18:13:51,9.5,True,0.73
TKT_F4570772,CUST_000746,technical,email,2026-03-22 15:03:43,65.2,True,-0.63
TKT_F2EA02E3,CUST_000347,technical,chat,2026-03-26 11:54:34,12.3,True,0.49
TKT_32CAD104,CUST_000212,billing,email,2024-07-29 11:36:40,23.2,True,-0.11
TKT_BBD821ED,CUST_000489,technical,email,2026-02-28 09:53:24,32.3,False,-0.78
TKT_75BF03C2,CUST_000755,content,phone,2025-08-10 02:52:39,67.4,True,-0.8
TKT_EF0B1BF2,CUST_000430,technical,phone,2025-06-30 08:45:16,44.2,True,0.57
TKT_D05B5D9F,CUST_000879,technical,email,2024-08-21 12:49:23,10.4,True,-0.94
TKT_95DEE80B,CUST_000405,billing,phone,2025-02-12 19:44:11,62.7,True,-0.13
TKT_198CBBE7,CUST_000400,account,email,2024-11-07 09:19:15,43.1,True,-0.05
TKT_2FB535C5,CUST_000980,technical,email,2026-04-10 06:02:21,44.8,False,-0.16
TKT_3570D5FD,CUST_000691,account,chat,2026-03-20 11:53:05,60.6,False,0.17
TKT_7EA83B84,CUST_000070,account,email,2025-03-11 04:48:46,45.7,True,-0.77
TKT_0CF1F09D,CUST_000479,technical,email,2026-01-10 17:35:22,66.3,True,0.66
TKT_53A1A3FB,CUST_000327,billing,chat,2026-02-27 12:07:58,20.2,True,-0.74
TKT_6F68749C,CUST_000149,billing,email,2025-11-15 23:41:17,71.4,True,0.01
TKT_9314EA3A,CUST_000644,technical,email,2026-01-04 09:40:58,68.8,True,-0.4
TKT_E7424B6D,CUST_000329,account,chat,2025-06-02 04:28:04,29.3,False,-0.96
TKT_3FB5680F,CUST_000310,technical,phone,2026-02-16 14:52:14,43.5,False,0.23
TKT_3393239E,CUST_000039,account,email,2025-08-24 06:58:38,67.2,True,-0.26
TKT_66E487C7,CUST_000544,billing,phone,2025-03-25 10:58:12,46.9,True,0.02
TKT_FFA91EC1,CUST_000660,content,chat,2026-01-31 04:40:10,69.2,True,0.79
TKT_1373E253,CUST_000852,technical,phone,2026-02-27 06:34:48,57.0,True,0.97
TKT_BF08FA18,CUST_000464,technical,chat,2026-02-23 07:46:39,38.0,False,0.66
TKT_261BD0F1,CUST_000759,content,phone,2025-02-15 08:44:37,66.2,True,-0.55
TKT_11AF5A66,CUST_000924,technical,chat,2025-07-03 11:55:42,2.2,True,-0.26
TKT_2FE114C7,CUST_000945,content,email,2025-06-19 11:10:34,30.9,True,0.27
TKT_FCAB415C,CUST_000165,billing,phone,2026-03-17 12:48:38,54.3,True,-0.23
TKT_440E6654,CUST_000707,content,phone,2026-02-08 12:37:19,25.7,True,-0.62
TKT_3C8FCDCC,CUST_000752,content,phone,2026-03-31 13:32:32,21.0,True,-0.46
TKT_5426D1BC,CUST_000909,content,chat,2025-07-24 08:01:03,35.6,True,-0.85
TKT_77F2049A,CUST_000880,account,email,2025-07-03 04:26:29,35.7,False,0.85
TKT_AE8116DA,CUST_000256,content,chat,2026-01-13 22:56:56,41.4,True,-0.33
TKT_4C83752C,CUST_000369,account,phone,2025-05-22 11:50:12,24.1,True,-0.79
TKT_792FAA15,CUST_000881,technical,email,2025-07-16 20:52:28,61.6,False,-0.01
TKT_F0FEC909,CUST_000022,content,email,2026-02-15 10:18:56,35.3,True,0.96
TKT_55F3085B,CUST_000013,billing,chat,2025-04-03 23:45:40,19.9,True,-0.12
TKT_9950A677,CUST_000016,account,phone,2025-05-18 01:58:50,41.7,True,0.27
TKT_D47071C2,CUST_000817,account,email,2026-04-05 01:38:17,5.2,False,0.13
TKT_24E62BF8,CUST_000404,account,email,2024-06-06 16:36:13,28.5,True,0.12
TKT_63188EB2,CUST_000726,content,chat,2026-03-31 18:58:31,23.6,True,-0.59
TKT_EBF76131,CUST_000921,technical,phone,2025-03-09 15:09:10,54.8,True,0.0
TKT_81377310,CUST_000105,account,phone,2026-02-26 17:45:57,1.0,True,0.14
TKT_486F17B2,CUST_000070,technical,phone,2025-07-21 03:44:02,46.5,True,0.9
TKT_2ABCCB45,CUST_000324,account,email,2025-11-20 16:11:44,13.7,True,-0.68
TKT_C089B00B,CUST_000381,account,phone,2025-09-24 03:33:02,41.1,True,0.48
TKT_0AA2F64B,CUST_000185,technical,chat,2026-03-21 13:33:35,60.7,True,0.84
TKT_C14E0B21,CUST_000112,billing,phone,2025-06-05 14:56:30,6.9,True,0.43
TKT_701F98AF,CUST_000578,technical,chat,2025-09-03 15:37:26,14.2,True,-0.99
TKT_F868C506,CUST_000879,billing,email,2024-08-25 02:25:36,26.4,True,0.88
TKT_EFBD0B74,CUST_000169,content,chat,2026-03-25 21:42:48,62.5,True,-0.66
TKT_0CEEE029,CUST_000041,account,chat,2025-04-08 16:29:33,18.1,False,-0.55
TKT_008C2D9D,CUST_000040,technical,email,2026-03-17 23:00:04,65.3,True,0.98
TKT_10932DEA,CUST_000503,content,email,2026-02-06 20:31:52,32.5,True,-0.19
TKT_82B6AB9D,CUST_000192,account,chat,2024-12-30 23:07:55,59.2,True,-0.41
TKT_0DCA0143,CUST_000088,content,chat,2025-11-15 12:23:58,67.1,True,0.14
TKT_CC4C5EAF,CUST_000709,technical,email,2025-12-17 01:36:00,21.1,True,0.74
TKT_77660377,CUST_000319,billing,phone,2026-03-29 18:37:03,7.4,True,-0.51
TKT_2D183601,CUST_000902,content,phone,2026-03-06 04:44:11,12.6,True,-0.78
TKT_9BC8F5ED,CUST_000269,account,phone,2026-03-05 01:34:42,52.1,True,-0.23
TKT_3CE0C97D,CUST_000167,content,chat,2025-01-19 03:14:13,10.2,True,-0.85
TKT_A8C340BA,CUST_000411,content,phone,2026-03-03 17:00:40,5.3,True,-0.29
TKT_16C36D34,CUST_000323,content,chat,2025-05-31 00:45:49,29.0,True,-0.84
TKT_04D60100,CUST_000282,technical,email,2026-01-19 07:56:48,24.5,True,0.2
TKT_500BD52B,CUST_000696,account,phone,2025-03-25 10:47:49,45.8,True,0.31
TKT_0E10259D,CUST_000911,billing,phone,2026-02-28 16:16:26,23.6,True,-0.56
TKT_046AE0B9,CUST_000441,content,chat,2026-03-07 19:09:00,71.5,True,-0.6
TKT_413D56D6,CUST_000105,content,email,2026-03-02 22:28:54,48.5,True,-0.92
TKT_E95D25CF,CUST_000431,billing,chat,2026-01-01 22:30:18,21.6,True,-0.16
TKT_9ED37AEE,CUST_000505,technical,chat,2025-09-04 02:34:55,52.9,True,-0.62
TKT_DDFB9EF5,CUST_000384,billing,chat,2026-02-08 03:56:53,30.1,True,-0.19
TKT_ECF143FF,CUST_000007,content,chat,2026-01-11 06:15:09,43.7,True,0.82
TKT_64C20D3F,CUST_000518,billing,chat,2025-11-20 15:36:22,49.3,True,0.6
TKT_1E68AC66,CUST_000277,technical,email,2025-07-23 07:47:59,67.8,True,-0.05
TKT_A2F0102F,CUST_000531,technical,phone,2026-03-02 09:25:32,15.3,True,-0.37
TKT_66E5EC17,CUST_000584,account,chat,2025-04-12 08:24:55,33.5,True,0.26
TKT_621C5BFA,CUST_000979,account,phone,2026-02-16 02:19:39,3.2,True,0.71
TKT_ACF8F45B,CUST_000219,account,email,2025-01-27 17:16:36,21.4,True,-0.23
TKT_F9A67620,CUST_000319,billing,email,2026-03-29 21:25:01,46.1,False,0.68
TKT_4C6EFAB4,CUST_000289,account,email,2025-12-30 23:09:06,11.0,True,-0.3
TKT_A8A6E282,CUST_000439,account,email,2025-10-02 09:09:53,22.2,True,-0.98
TKT_DB3DDE14,CUST_000209,account,phone,2025-09-08 23:11:17,69.5,True,0.37
TKT_185A7869,CUST_000165,billing,chat,2026-03-18 23:39:54,64.4,True,0.56
TKT_E681553B,CUST_000546,technical,email,2026-03-16 15:18:18,65.5,True,-0.6
TKT_F12A748A,CUST_000276,technical,email,2025-02-18 02:53:09,68.2,False,-0.98
TKT_03A204AA,CUST_000786,account,phone,2024-10-07 12:54:49,45.7,True,0.76
TKT_70D18CB3,CUST_000162,account,chat,2025-11-25 05:56:48,13.7,False,0.93
TKT_5B4A79F3,CUST_000960,content,chat,2025-12-18 09:04:09,24.9,False,-0.42
TKT_2722CBFD,CUST_000395,billing,phone,2026-04-10 02:26:45,55.7,False,-0.59
TKT_7BE03650,CUST_000069,content,phone,2025-09-17 22:25:31,10.6,True,-0.92
TKT_3D7B3487,CUST_000595,billing,phone,2025-09-07 21:10:04,63.2,True,-0.18
TKT_4E0544C6,CUST_000389,technical,chat,2025-10-15 15:07:47,14.9,True,0.74
TKT_5AFF9F1A,CUST_000109,technical,chat,2026-02-12 19:33:32,45.2,True,-0.23
TKT_988EDE13,CUST_000574,account,chat,2025-10-22 19:35:25,3.7,False,0.67
TKT_D7C412DA,CUST_000013,content,chat,2024-12-12 19:33:13,14.4,True,-0.91
TKT_4EF42B01,CUST_000679,technical,phone,2026-03-10 21:56:06,54.3,True,0.95
TKT_E0B5500E,CUST_000125,technical,phone,2025-12-20 11:25:13,51.5,True,-0.89
TKT_F695D6A1,CUST_000052,content,email,2026-01-03 07:24:41,43.6,True,-0.25
TKT_9F931A7E,CUST_000125,billing,chat,2025-07-31 17:34:11,37.1,True,0.65
TKT_5752BB0A,CUST_000766,technical,phone,2025-09-12 16:38:15,17.8,True,-0.25
TKT_ABC84D01,CUST_000085,account,email,2025-10-02 07:32:28,63.7,True,0.35
TKT_B4F122AE,CUST_000670,billing,email,2025-06-26 12:56:04,3.1,True,0.54
TKT_A090BFA6,CUST_000162,content,email,2026-03-16 22:13:27,22.5,True,0.58
TKT_FBD8D428,CUST_000083,content,chat,2024-10-29 08:12:18,39.3,True,-0.15
TKT_AB3FC364,CUST_000012,technical,email,2026-03-16 23:03:14,19.2,True,0.45
TKT_D4474DC7,CUST_000318,technical,email,2026-02-23 23:46:14,36.4,True,0.46
TKT_B4C08B22,CUST_000409,billing,phone,2026-01-11 00:54:04,11.6,True,-0.05
TKT_1BD5EDD4,CUST_000212,account,email,2025-02-11 08:08:38,41.2,True,-0.11
TKT_F45E9B29,CUST_000604,content,chat,2026-03-25 21:14:55,65.8,True,-0.4
TKT_0D7F5EBC,CUST_000323,technical,chat,2025-11-02 18:37:44,64.2,True,0.02
TKT_A4F0A2F7,CUST_000834,billing,phone,2026-03-10 02:29:39,30.1,True,-0.87
TKT_9C8F13F0,CUST_000201,account,email,2026-03-18 17:33:59,18.8,False,0.28
TKT_86E38FD2,CUST_000580,technical,chat,2024-11-14 13:37:16,25.2,True,0.95
TKT_9B83E713,CUST_000743,billing,email,2025-11-10 19:53:36,47.6,True,0.45
TKT_D0CA3AA8,CUST_000381,technical,chat,2025-05-15 08:55:29,67.1,True,-0.77
TKT_9AC703E4,CUST_000474,content,phone,2024-09-24 01:45:55,10.5,True,0.08
