rating_id,customer_id,content_id,rating,rated_at
RAT_0007935,CUST_000544,TMDB_M_1600672,4,2025-11-24
RAT_0007936,CUST_000544,TMDB_M_1653994,2,2026-02-18
RAT_0007937,CUST_000544,TMDB_M_177572,5,2025-03-15
RAT_0007938,CUST_000544,TMDB_M_429617,3,2026-02-22
RAT_0007939,CUST_000544,TMDB_M_677638,3,2024-07-23
RAT_0007940,CUST_000544,TMDB_M_863,5,2025-11-11
RAT_0007941,CUST_000544,TMDB_T_12971,3,2025-09-16
RAT_0007942,CUST_000544,TMDB_T_2734,5,2024-08-03
RAT_0007943,CUST_000544,TMDB_T_35007,5,2026-04-11
RAT_0007944,CUST_000544,TMDB_T_4588,4,2025-06-14
RAT_0007945,CUST_000544,TMDB_T_4629,5,2025-08-22
RAT_0007946,CUST_000544,TMDB_T_502,3,2026-01-20
RAT_0007947,CUST_000544,TMDB_T_57243,4,2025-08-26
RAT_0007948,CUST_000544,TMDB_T_68350,3,2024-08-24
RAT_0007949,CUST_000545,TMDB_M_10191,5,2025-11-07
RAT_0007950,CUST_000545,TMDB_M_106646,4,2025-12-01
RAT_0007951,CUST_000545,TMDB_M_11,3,2024-08-17
RAT_0007952,CUST_000545,TMDB_M_1327819,3,2024-11-07
RAT_0007953,CUST_000545,TMDB_M_1368166,4,2025-07-05
RAT_0007954,CUST_000545,TMDB_M_1865,3,2025-01-30
RAT_0007955,CUST_000545,TMDB_M_939243,2,2024-12-10
RAT_0007956,CUST_000545,TMDB_M_950387,2,2025-08-22
RAT_0007957,CUST_000545,TMDB_T_124364,2,2026-02-21
RAT_0007958,CUST_000545,TMDB_T_1705,5,2025-09-12
RAT_0007959,CUST_000545,TMDB_T_17610,2,2025-06-13
RAT_0007960,CUST_000545,TMDB_T_202411,4,2026-03-13
RAT_0007961,CUST_000545,TMDB_T_250307,4,2025-11-29
RAT_0007962,CUST_000545,TMDB_T_4177,3,2025-03-26
RAT_0007963,CUST_000545,TMDB_T_45790,3,2025-04-14
RAT_0007964,CUST_000545,TMDB_T_4607,4,2026-02-10
RAT_0007965,CUST_000545,TMDB_T_48866,5,2026-02-25
RAT_0007966,CUST_000545,TMDB_T_63770,2,2026-03-27
RAT_0007967,CUST_000545,TMDB_T_78191,4,2026-01-17
RAT_0007968,CUST_000546,TMDB_M_106646,4,2026-01-03
RAT_0007969,CUST_000546,TMDB_M_1523145,2,2026-02-26
RAT_0007970,CUST_000546,TMDB_T_1489,2,2026-02-21
RAT_0007971,CUST_000546,TMDB_T_209867,3,2026-01-02
RAT_0007972,CUST_000546,TMDB_T_32415,3,2026-01-04
RAT_0007973,CUST_000546,TMDB_T_44217,4,2025-12-16
RAT_0007974,CUST_000546,TMDB_T_5092,3,2025-12-19
RAT_0007975,CUST_000546,TMDB_T_73586,4,2026-02-26
RAT_0007976,CUST_000546,TMDB_T_790,2,2026-03-16
RAT_0007977,CUST_000546,TMDB_T_79744,4,2026-01-27
RAT_0007978,CUST_000546,TMDB_T_8962,2,2026-01-16
RAT_0007979,CUST_000547,TMDB_M_1007734,4,2026-01-02
RAT_0007980,CUST_000547,TMDB_M_102382,4,2025-12-23
RAT_0007981,CUST_000547,TMDB_M_11036,5,2026-02-25
RAT_0007982,CUST_000547,TMDB_M_1171145,2,2025-12-19
RAT_0007983,CUST_000547,TMDB_M_1192548,2,2026-03-13
RAT_0007984,CUST_000547,TMDB_M_1242501,2,2026-03-27
RAT_0007985,CUST_000547,TMDB_M_1325734,3,2026-01-28
RAT_0007986,CUST_000547,TMDB_M_1368166,3,2026-03-11
RAT_0007987,CUST_000547,TMDB_M_389,3,2026-04-01
RAT_0007988,CUST_000547,TMDB_M_402431,3,2025-12-15
RAT_0007989,CUST_000547,TMDB_M_666277,1,2026-03-29
RAT_0007990,CUST_000547,TMDB_M_773543,3,2026-02-20
RAT_0007991,CUST_000547,TMDB_M_941109,3,2026-01-27
RAT_0007992,CUST_000547,TMDB_M_98,4,2026-01-18
RAT_0007993,CUST_000547,TMDB_M_986056,3,2026-03-29
RAT_0007994,CUST_000547,TMDB_T_1412,3,2026-01-25
RAT_0007995,CUST_000547,TMDB_T_1415,1,2026-02-25
RAT_0007996,CUST_000547,TMDB_T_241609,4,2026-01-20
RAT_0007997,CUST_000547,TMDB_T_283123,2,2026-01-25
RAT_0007998,CUST_000547,TMDB_T_31910,3,2026-04-03
RAT_0007999,CUST_000547,TMDB_T_3562,3,2025-12-15
RAT_0008000,CUST_000547,TMDB_T_4177,2,2026-03-25
RAT_0008001,CUST_000547,TMDB_T_63174,1,2025-12-21
RAT_0008002,CUST_000547,TMDB_T_764,4,2026-04-01
RAT_0008003,CUST_000547,TMDB_T_79744,2,2026-01-27
RAT_0008004,CUST_000547,TMDB_T_82873,2,2026-03-31
RAT_0008005,CUST_000547,TMDB_T_85077,2,2026-02-24
RAT_0008006,CUST_000547,TMDB_T_85552,4,2026-03-22
RAT_0008007,CUST_000547,TMDB_T_8962,1,2026-02-25
RAT_0008008,CUST_000548,TMDB_M_1159559,3,2026-02-10
RAT_0008009,CUST_000548,TMDB_M_1241470,4,2025-08-05
RAT_0008010,CUST_000548,TMDB_M_999136,1,2025-07-30
RAT_0008011,CUST_000548,TMDB_T_3452,3,2025-07-22
RAT_0008012,CUST_000548,TMDB_T_60625,5,2025-11-29
RAT_0008013,CUST_000548,TMDB_T_65733,2,2025-11-17
RAT_0008014,CUST_000548,TMDB_T_94722,5,2026-04-11
RAT_0008015,CUST_000549,TMDB_M_1115544,4,2026-04-03
RAT_0008016,CUST_000549,TMDB_M_1465563,2,2026-04-01
RAT_0008017,CUST_000549,TMDB_M_1610418,3,2026-04-02
RAT_0008018,CUST_000549,TMDB_M_1611398,3,2026-03-29
RAT_0008019,CUST_000549,TMDB_M_346698,3,2026-03-28
RAT_0008020,CUST_000549,TMDB_M_466272,3,2026-03-30
RAT_0008021,CUST_000549,TMDB_M_58,4,2026-03-01
RAT_0008022,CUST_000549,TMDB_M_875828,5,2026-03-18
RAT_0008023,CUST_000549,TMDB_T_128318,2,2026-02-18
RAT_0008024,CUST_000549,TMDB_T_1399,3,2026-02-19
RAT_0008025,CUST_000549,TMDB_T_1417,1,2026-04-01
RAT_0008026,CUST_000549,TMDB_T_4614,4,2026-04-01
RAT_0008027,CUST_000549,TMDB_T_48866,3,2026-03-20
RAT_0008028,CUST_000549,TMDB_T_71790,3,2026-03-28
RAT_0008029,CUST_000550,TMDB_M_1084187,4,2025-11-18
RAT_0008030,CUST_000550,TMDB_M_1159559,3,2026-03-11
RAT_0008031,CUST_000550,TMDB_M_120,3,2026-03-01
RAT_0008032,CUST_000550,TMDB_M_1266127,5,2026-02-05
RAT_0008033,CUST_000550,TMDB_M_1646142,4,2025-09-26
RAT_0008034,CUST_000550,TMDB_M_646385,2,2026-03-25
RAT_0008035,CUST_000550,TMDB_M_83533,3,2026-02-10
RAT_0008036,CUST_000550,TMDB_M_876566,2,2025-12-03
RAT_0008037,CUST_000550,TMDB_T_1416,3,2026-04-04
RAT_0008038,CUST_000550,TMDB_T_1705,4,2026-01-31
RAT_0008039,CUST_000550,TMDB_T_17610,3,2026-03-01
RAT_0008040,CUST_000550,TMDB_T_202411,4,2026-03-15
RAT_0008041,CUST_000550,TMDB_T_202555,3,2026-02-10
RAT_0008042,CUST_000550,TMDB_T_278275,4,2025-11-21
RAT_0008043,CUST_000550,TMDB_T_34524,3,2026-02-06
RAT_0008044,CUST_000550,TMDB_T_4604,5,2026-04-05
RAT_0008045,CUST_000550,TMDB_T_4607,3,2026-03-23
RAT_0008046,CUST_000550,TMDB_T_65733,4,2025-10-12
RAT_0008047,CUST_000550,TMDB_T_79744,5,2026-02-10
RAT_0008048,CUST_000551,TMDB_M_1171145,3,2025-09-10
RAT_0008049,CUST_000551,TMDB_M_122,1,2025-10-30
RAT_0008050,CUST_000551,TMDB_M_1284496,3,2025-12-05
RAT_0008051,CUST_000551,TMDB_M_1290821,3,2026-03-15
RAT_0008052,CUST_000551,TMDB_M_1325734,1,2025-09-23
RAT_0008053,CUST_000551,TMDB_M_1635276,3,2026-01-25
RAT_0008054,CUST_000551,TMDB_M_52741,1,2025-01-31
RAT_0008055,CUST_000551,TMDB_M_62029,1,2025-09-27
RAT_0008056,CUST_000551,TMDB_T_119051,4,2025-04-04
RAT_0008057,CUST_000551,TMDB_T_1402,2,2025-01-07
RAT_0008058,CUST_000551,TMDB_T_1622,3,2025-10-21
RAT_0008059,CUST_000551,TMDB_T_17610,2,2026-03-21
RAT_0008060,CUST_000551,TMDB_T_1855,1,2026-01-19
RAT_0008061,CUST_000551,TMDB_T_2004,3,2025-03-15
RAT_0008062,CUST_000551,TMDB_T_2288,3,2025-02-13
RAT_0008063,CUST_000551,TMDB_T_32798,2,2026-02-19
RAT_0008064,CUST_000551,TMDB_T_42009,2,2025-05-26
RAT_0008065,CUST_000551,TMDB_T_4604,2,2025-11-11
RAT_0008066,CUST_000551,TMDB_T_549,3,2026-03-10
RAT_0008067,CUST_000551,TMDB_T_71728,1,2025-06-02
RAT_0008068,CUST_000551,TMDB_T_85077,4,2026-02-11
RAT_0008069,CUST_000551,TMDB_T_98031,2,2026-04-04
RAT_0008070,CUST_000552,TMDB_M_109445,4,2026-04-11
RAT_0008071,CUST_000552,TMDB_M_419430,2,2026-04-06
RAT_0008072,CUST_000552,TMDB_M_863,2,2026-04-07
RAT_0008073,CUST_000552,TMDB_T_1433,3,2026-04-04
RAT_0008074,CUST_000552,TMDB_T_237020,1,2026-04-08
RAT_0008075,CUST_000553,TMDB_M_1084187,3,2026-03-10
RAT_0008076,CUST_000553,TMDB_M_109445,2,2025-05-21
RAT_0008077,CUST_000553,TMDB_M_1191876,4,2025-12-08
RAT_0008078,CUST_000553,TMDB_M_1192548,5,2025-10-07
RAT_0008079,CUST_000553,TMDB_M_1218925,4,2026-03-10
RAT_0008080,CUST_000553,TMDB_M_1311031,5,2025-07-16
RAT_0008081,CUST_000553,TMDB_M_1620551,5,2026-03-15
RAT_0008082,CUST_000553,TMDB_M_1641319,4,2025-10-28
RAT_0008083,CUST_000553,TMDB_M_22,5,2026-02-26
RAT_0008084,CUST_000553,TMDB_M_324857,3,2025-04-26
RAT_0008085,CUST_000553,TMDB_M_337404,3,2025-04-30
RAT_0008086,CUST_000553,TMDB_M_389677,4,2026-02-09
RAT_0008087,CUST_000553,TMDB_M_630,3,2025-11-22
RAT_0008088,CUST_000553,TMDB_M_672,4,2026-03-26
RAT_0008089,CUST_000553,TMDB_M_762509,4,2025-03-24
RAT_0008090,CUST_000553,TMDB_M_8358,3,2025-11-22
RAT_0008091,CUST_000553,TMDB_M_9502,3,2026-03-25
RAT_0008092,CUST_000553,TMDB_T_33765,3,2025-07-25
RAT_0008093,CUST_000553,TMDB_T_68350,3,2026-03-23
RAT_0008094,CUST_000553,TMDB_T_71494,4,2025-10-04
RAT_0008095,CUST_000553,TMDB_T_8962,5,2026-01-27
RAT_0008096,CUST_000553,TMDB_T_95897,2,2025-06-26
RAT_0008097,CUST_000554,TMDB_T_154770,5,2024-12-17
RAT_0008098,CUST_000554,TMDB_T_32692,1,2024-12-10
RAT_0008099,CUST_000554,TMDB_T_44217,3,2024-12-13
RAT_0008100,CUST_000554,TMDB_T_4656,5,2024-12-16
RAT_0008101,CUST_000554,TMDB_T_60622,3,2024-11-18
RAT_0008102,CUST_000554,TMDB_T_70672,4,2024-12-10
RAT_0008103,CUST_000554,TMDB_T_764,1,2024-12-12
RAT_0008104,CUST_000555,TMDB_M_1167307,4,2026-01-22
RAT_0008105,CUST_000555,TMDB_M_1339876,4,2025-07-16
RAT_0008106,CUST_000555,TMDB_M_14836,4,2025-03-23
RAT_0008107,CUST_000555,TMDB_M_1523145,5,2025-10-06
RAT_0008108,CUST_000555,TMDB_M_1575337,3,2026-01-28
RAT_0008109,CUST_000555,TMDB_M_508947,5,2025-06-25
RAT_0008110,CUST_000555,TMDB_T_108978,4,2024-09-24
RAT_0008111,CUST_000555,TMDB_T_1417,2,2024-11-11
RAT_0008112,CUST_000555,TMDB_T_2224,5,2026-04-08
RAT_0008113,CUST_000555,TMDB_T_2288,5,2025-01-22
RAT_0008114,CUST_000555,TMDB_T_60735,5,2025-06-21
RAT_0008115,CUST_000555,TMDB_T_65503,5,2024-10-28
RAT_0008116,CUST_000555,TMDB_T_76479,5,2024-12-07
RAT_0008117,CUST_000556,TMDB_M_1171145,4,2026-04-08
RAT_0008118,CUST_000556,TMDB_M_1236153,3,2026-03-10
RAT_0008119,CUST_000556,TMDB_M_1526650,3,2026-04-01
RAT_0008120,CUST_000556,TMDB_M_19995,4,2026-03-24
RAT_0008121,CUST_000556,TMDB_M_24428,3,2026-04-09
RAT_0008122,CUST_000556,TMDB_M_617126,3,2026-03-14
RAT_0008123,CUST_000556,TMDB_T_2190,3,2026-03-11
RAT_0008124,CUST_000556,TMDB_T_220150,4,2026-03-13
RAT_0008125,CUST_000556,TMDB_T_4604,3,2026-04-01
RAT_0008126,CUST_000556,TMDB_T_46260,2,2026-03-24
RAT_0008127,CUST_000556,TMDB_T_76572,3,2026-03-09
RAT_0008128,CUST_000556,TMDB_T_8962,4,2026-03-31
RAT_0008129,CUST_000556,TMDB_T_95897,3,2026-04-02
RAT_0008130,CUST_000557,TMDB_M_1015606,2,2025-11-12
RAT_0008131,CUST_000557,TMDB_M_10193,2,2026-01-28
RAT_0008132,CUST_000557,TMDB_M_1218925,4,2024-06-19
RAT_0008133,CUST_000557,TMDB_M_1314481,3,2024-07-20
RAT_0008134,CUST_000557,TMDB_M_1327819,2,2026-04-01
RAT_0008135,CUST_000557,TMDB_M_1523145,4,2025-02-23
RAT_0008136,CUST_000557,TMDB_M_177572,3,2025-02-25
RAT_0008137,CUST_000557,TMDB_M_272,1,2025-02-08
RAT_0008138,CUST_000557,TMDB_M_329505,4,2024-06-28
RAT_0008139,CUST_000557,TMDB_M_502356,3,2025-03-15
RAT_0008140,CUST_000557,TMDB_M_848116,2,2025-02-05
RAT_0008141,CUST_000557,TMDB_T_1411,2,2025-03-19
RAT_0008142,CUST_000557,TMDB_T_1415,1,2026-01-06
RAT_0008143,CUST_000557,TMDB_T_202555,5,2025-02-09
RAT_0008144,CUST_000557,TMDB_T_2224,1,2025-08-03
RAT_0008145,CUST_000557,TMDB_T_278275,4,2025-09-27
RAT_0008146,CUST_000557,TMDB_T_32798,1,2024-10-29
RAT_0008147,CUST_000557,TMDB_T_44006,3,2024-09-20
RAT_0008148,CUST_000557,TMDB_T_45790,2,2024-11-09
RAT_0008149,CUST_000557,TMDB_T_56570,1,2026-02-28
RAT_0008150,CUST_000557,TMDB_T_60735,4,2024-12-03
RAT_0008151,CUST_000557,TMDB_T_76479,3,2024-09-13
RAT_0008152,CUST_000558,TMDB_M_122,5,2025-12-31
RAT_0008153,CUST_000558,TMDB_M_1234731,3,2026-03-07
RAT_0008154,CUST_000558,TMDB_M_12509,2,2026-02-14
RAT_0008155,CUST_000558,TMDB_M_1480382,3,2026-02-19
RAT_0008156,CUST_000558,TMDB_M_1630433,4,2026-04-02
RAT_0008157,CUST_000558,TMDB_M_630,3,2026-03-30
RAT_0008158,CUST_000558,TMDB_M_637649,1,2026-03-16
RAT_0008159,CUST_000558,TMDB_M_985939,2,2025-12-17
RAT_0008160,CUST_000558,TMDB_T_34307,3,2026-03-28
RAT_0008161,CUST_000558,TMDB_T_456,2,2026-02-03
RAT_0008162,CUST_000558,TMDB_T_95479,4,2026-03-14
RAT_0008163,CUST_000559,TMDB_M_106,5,2025-10-24
RAT_0008164,CUST_000559,TMDB_M_1119449,5,2026-02-18
RAT_0008165,CUST_000559,TMDB_M_11324,3,2026-02-09
RAT_0008166,CUST_000559,TMDB_M_1196067,3,2025-08-04
RAT_0008167,CUST_000559,TMDB_M_1228246,4,2025-05-25
RAT_0008168,CUST_000559,TMDB_M_12509,3,2026-02-28
RAT_0008169,CUST_000559,TMDB_M_1422,2,2025-08-18
RAT_0008170,CUST_000559,TMDB_M_1658216,3,2025-05-08
RAT_0008171,CUST_000559,TMDB_M_19995,2,2026-02-09
RAT_0008172,CUST_000559,TMDB_M_2288,2,2025-09-18
RAT_0008173,CUST_000559,TMDB_M_286217,4,2026-01-02
RAT_0008174,CUST_000559,TMDB_M_533533,2,2025-06-26
RAT_0008175,CUST_000559,TMDB_M_62,4,2025-10-09
RAT_0008176,CUST_000559,TMDB_M_634649,4,2025-04-29
RAT_0008177,CUST_000559,TMDB_M_83533,1,2025-04-30
RAT_0008178,CUST_000559,TMDB_M_872585,3,2025-09-01
RAT_0008179,CUST_000559,TMDB_M_911430,3,2025-11-23
RAT_0008180,CUST_000559,TMDB_M_969681,4,2026-01-29
RAT_0008181,CUST_000559,TMDB_T_1415,3,2025-10-29
RAT_0008182,CUST_000559,TMDB_T_2661,2,2026-01-16
RAT_0008183,CUST_000559,TMDB_T_278275,4,2025-06-22
RAT_0008184,CUST_000559,TMDB_T_44006,1,2025-05-20
RAT_0008185,CUST_000559,TMDB_T_46296,2,2025-09-13
RAT_0008186,CUST_000559,TMDB_T_60735,2,2026-01-25
RAT_0008187,CUST_000559,TMDB_T_62223,2,2025-05-04
RAT_0008188,CUST_000559,TMDB_T_72517,3,2025-12-15
RAT_0008189,CUST_000560,TMDB_M_10191,3,2025-05-26
RAT_0008190,CUST_000560,TMDB_M_1159831,3,2025-12-22
RAT_0008191,CUST_000560,TMDB_M_1214931,4,2025-06-03
RAT_0008192,CUST_000560,TMDB_M_1234731,4,2025-06-21
RAT_0008193,CUST_000560,TMDB_M_1487320,5,2025-11-29
RAT_0008194,CUST_000560,TMDB_M_350,4,2025-05-21
RAT_0008195,CUST_000560,TMDB_M_389,1,2025-07-03
RAT_0008196,CUST_000560,TMDB_M_502356,3,2025-06-30
RAT_0008197,CUST_000560,TMDB_M_533533,4,2024-10-03
RAT_0008198,CUST_000560,TMDB_M_755898,4,2025-04-21
RAT_0008199,CUST_000560,TMDB_M_803796,5,2024-07-03
RAT_0008200,CUST_000560,TMDB_M_8966,3,2025-02-15
RAT_0008201,CUST_000560,TMDB_T_127529,5,2026-02-08
RAT_0008202,CUST_000560,TMDB_T_12971,1,2025-02-16
RAT_0008203,CUST_000560,TMDB_T_1407,3,2026-04-04
RAT_0008204,CUST_000560,TMDB_T_1415,2,2025-06-12
RAT_0008205,CUST_000560,TMDB_T_1695,4,2025-02-07
RAT_0008206,CUST_000560,TMDB_T_19530,4,2025-10-08
RAT_0008207,CUST_000560,TMDB_T_290856,1,2025-05-24
RAT_0008208,CUST_000560,TMDB_T_76572,1,2024-08-20
RAT_0008209,CUST_000560,TMDB_T_85552,2,2024-11-15
RAT_0008210,CUST_000561,TMDB_M_1168190,4,2026-02-14
RAT_0008211,CUST_000561,TMDB_M_1381216,3,2026-03-28
RAT_0008212,CUST_000561,TMDB_M_1470130,5,2026-02-03
RAT_0008213,CUST_000561,TMDB_M_1641319,1,2026-03-09
RAT_0008214,CUST_000561,TMDB_M_508947,5,2026-02-17
RAT_0008215,CUST_000561,TMDB_M_812037,4,2026-03-15
RAT_0008216,CUST_000561,TMDB_T_2122,2,2026-03-06
RAT_0008217,CUST_000561,TMDB_T_35674,4,2026-02-18
RAT_0008218,CUST_000561,TMDB_T_46296,3,2026-03-13
RAT_0008219,CUST_000561,TMDB_T_73586,3,2026-04-11
RAT_0008220,CUST_000561,TMDB_T_79744,1,2026-02-17
RAT_0008221,CUST_000562,TMDB_M_1010581,4,2026-02-02
RAT_0008222,CUST_000562,TMDB_M_1084187,3,2026-04-10
RAT_0008223,CUST_000562,TMDB_M_1196067,2,2026-04-08
RAT_0008224,CUST_000562,TMDB_M_1539104,3,2026-02-26
RAT_0008225,CUST_000562,TMDB_M_19995,1,2026-03-22
RAT_0008226,CUST_000562,TMDB_M_269955,2,2026-04-07
RAT_0008227,CUST_000562,TMDB_M_335983,1,2026-02-18
RAT_0008228,CUST_000562,TMDB_M_361743,3,2026-03-07
RAT_0008229,CUST_000562,TMDB_M_490132,2,2026-02-12
RAT_0008230,CUST_000562,TMDB_M_912649,4,2026-02-03
RAT_0008231,CUST_000562,TMDB_T_119051,2,2026-03-16
RAT_0008232,CUST_000562,TMDB_T_120089,4,2026-02-19
RAT_0008233,CUST_000562,TMDB_T_1396,3,2026-01-31
RAT_0008234,CUST_000562,TMDB_T_220150,2,2026-02-24
RAT_0008235,CUST_000562,TMDB_T_40663,3,2026-03-08
RAT_0008236,CUST_000562,TMDB_T_42009,3,2026-04-09
RAT_0008237,CUST_000562,TMDB_T_61818,1,2026-02-16
RAT_0008238,CUST_000562,TMDB_T_66732,2,2026-01-29
RAT_0008239,CUST_000562,TMDB_T_76479,3,2026-03-18
RAT_0008240,CUST_000562,TMDB_T_94722,3,2026-03-29
RAT_0008241,CUST_000563,TMDB_M_1054867,5,2025-05-29
RAT_0008242,CUST_000563,TMDB_M_122,5,2025-09-11
RAT_0008243,CUST_000563,TMDB_M_12444,5,2025-12-27
RAT_0008244,CUST_000563,TMDB_M_12445,4,2025-05-09
RAT_0008245,CUST_000563,TMDB_M_1265609,5,2024-12-01
RAT_0008246,CUST_000563,TMDB_M_1268127,5,2026-02-21
RAT_0008247,CUST_000563,TMDB_M_1359,5,2025-10-08
RAT_0008248,CUST_000563,TMDB_M_1419406,3,2024-11-26
RAT_0008249,CUST_000563,TMDB_M_1511417,4,2026-02-20
RAT_0008250,CUST_000563,TMDB_M_177572,5,2025-02-10
RAT_0008251,CUST_000563,TMDB_M_198663,5,2026-04-05
RAT_0008252,CUST_000563,TMDB_M_524047,2,2025-12-20
RAT_0008253,CUST_000563,TMDB_M_562,2,2025-07-18
RAT_0008254,CUST_000563,TMDB_M_672,3,2024-11-22
RAT_0008255,CUST_000563,TMDB_M_675,3,2024-07-31
RAT_0008256,CUST_000563,TMDB_M_7451,3,2026-01-05
RAT_0008257,CUST_000563,TMDB_M_76341,5,2024-08-09
RAT_0008258,CUST_000563,TMDB_M_985939,4,2025-08-26
RAT_0008259,CUST_000563,TMDB_T_119051,4,2025-11-19
RAT_0008260,CUST_000563,TMDB_T_1399,4,2025-05-03
RAT_0008261,CUST_000563,TMDB_T_1855,4,2025-06-20
RAT_0008262,CUST_000563,TMDB_T_2316,4,2025-04-17
RAT_0008263,CUST_000563,TMDB_T_2734,5,2025-09-26
RAT_0008264,CUST_000563,TMDB_T_42009,4,2026-01-27
RAT_0008265,CUST_000563,TMDB_T_4604,5,2025-06-12
RAT_0008266,CUST_000563,TMDB_T_4629,4,2025-12-17
RAT_0008267,CUST_000563,TMDB_T_59941,4,2025-08-13
RAT_0008268,CUST_000563,TMDB_T_693,3,2026-01-17
RAT_0008269,CUST_000564,TMDB_M_1022789,1,2025-03-30
RAT_0008270,CUST_000564,TMDB_M_1083637,4,2025-03-30
RAT_0008271,CUST_000564,TMDB_M_1135873,1,2025-03-12
RAT_0008272,CUST_000564,TMDB_M_1175942,2,2026-02-10
RAT_0008273,CUST_000564,TMDB_M_1214871,1,2025-12-14
RAT_0008274,CUST_000564,TMDB_M_122917,1,2025-06-10
RAT_0008275,CUST_000564,TMDB_M_1248226,2,2025-12-03
RAT_0008276,CUST_000564,TMDB_M_1305781,3,2026-03-18
RAT_0008277,CUST_000564,TMDB_M_1439112,2,2025-05-02
RAT_0008278,CUST_000564,TMDB_M_1480382,5,2025-07-28
RAT_0008279,CUST_000564,TMDB_M_226674,4,2025-06-27
RAT_0008280,CUST_000564,TMDB_M_244786,3,2025-06-14
RAT_0008281,CUST_000564,TMDB_M_3558,3,2025-08-10
RAT_0008282,CUST_000564,TMDB_M_539972,3,2025-04-12
RAT_0008283,CUST_000564,TMDB_M_541671,3,2025-09-20
RAT_0008284,CUST_000564,TMDB_M_567609,1,2025-10-03
RAT_0008285,CUST_000564,TMDB_M_59,4,2026-01-26
RAT_0008286,CUST_000564,TMDB_M_617126,3,2025-09-12
RAT_0008287,CUST_000564,TMDB_M_798645,2,2025-03-18
RAT_0008288,CUST_000564,TMDB_M_86501,3,2025-04-28
RAT_0008289,CUST_000564,TMDB_T_18165,5,2026-01-30
RAT_0008290,CUST_000564,TMDB_T_202411,4,2025-04-22
RAT_0008291,CUST_000564,TMDB_T_2171,4,2025-04-28
RAT_0008292,CUST_000564,TMDB_T_2190,5,2025-07-02
RAT_0008293,CUST_000564,TMDB_T_2661,3,2026-01-03
RAT_0008294,CUST_000564,TMDB_T_290856,4,2026-01-22
RAT_0008295,CUST_000564,TMDB_T_291,3,2025-08-02
RAT_0008296,CUST_000564,TMDB_T_4656,2,2026-02-13
RAT_0008297,CUST_000564,TMDB_T_59941,3,2025-06-27
RAT_0008298,CUST_000564,TMDB_T_62650,2,2025-02-27
RAT_0008299,CUST_000564,TMDB_T_79744,5,2025-04-06
RAT_0008300,CUST_000564,TMDB_T_87917,3,2025-11-16
RAT_0008301,CUST_000565,TMDB_M_1084242,2,2026-02-02
RAT_0008302,CUST_000565,TMDB_M_1276038,3,2026-02-12
RAT_0008303,CUST_000565,TMDB_M_1290417,3,2026-02-16
RAT_0008304,CUST_000565,TMDB_M_1291608,4,2025-01-16
RAT_0008305,CUST_000565,TMDB_M_1297842,3,2025-01-03
RAT_0008306,CUST_000565,TMDB_M_1339876,4,2025-01-27
RAT_0008307,CUST_000565,TMDB_M_20352,4,2026-02-20
RAT_0008308,CUST_000565,TMDB_M_329505,2,2025-06-30
RAT_0008309,CUST_000565,TMDB_M_330457,4,2025-06-05
RAT_0008310,CUST_000565,TMDB_M_412117,4,2024-09-30
RAT_0008311,CUST_000565,TMDB_M_447273,2,2024-12-21
RAT_0008312,CUST_000565,TMDB_M_519182,3,2026-01-31
RAT_0008313,CUST_000565,TMDB_M_552524,2,2025-12-16
RAT_0008314,CUST_000565,TMDB_M_680493,1,2024-08-18
RAT_0008315,CUST_000565,TMDB_M_848116,1,2024-11-30
RAT_0008316,CUST_000565,TMDB_M_879945,5,2025-07-28
RAT_0008317,CUST_000565,TMDB_T_12225,3,2024-12-08
RAT_0008318,CUST_000565,TMDB_T_127529,1,2024-11-18
RAT_0008319,CUST_000565,TMDB_T_1622,3,2025-09-19
RAT_0008320,CUST_000565,TMDB_T_19530,2,2026-02-28
RAT_0008321,CUST_000565,TMDB_T_1973,2,2025-11-14
RAT_0008322,CUST_000565,TMDB_T_2661,2,2026-03-12
RAT_0008323,CUST_000565,TMDB_T_30984,4,2026-02-05
RAT_0008324,CUST_000565,TMDB_T_37854,3,2025-02-10
RAT_0008325,CUST_000565,TMDB_T_57243,3,2026-02-25
RAT_0008326,CUST_000565,TMDB_T_65733,3,2025-12-26
RAT_0008327,CUST_000565,TMDB_T_67460,2,2025-09-10
RAT_0008328,CUST_000565,TMDB_T_87917,1,2024-11-27
RAT_0008329,CUST_000566,TMDB_M_10138,2,2026-01-06
RAT_0008330,CUST_000566,TMDB_M_1084187,2,2026-03-21
RAT_0008331,CUST_000566,TMDB_M_11,4,2025-12-02
RAT_0008332,CUST_000566,TMDB_M_122,4,2025-09-27
RAT_0008333,CUST_000566,TMDB_M_1226863,3,2026-03-16
RAT_0008334,CUST_000566,TMDB_M_20352,2,2026-01-30
RAT_0008335,CUST_000566,TMDB_M_412117,4,2025-11-21
RAT_0008336,CUST_000566,TMDB_M_447273,2,2025-11-13
RAT_0008337,CUST_000566,TMDB_M_453395,4,2026-02-13
RAT_0008338,CUST_000566,TMDB_M_545611,3,2025-11-29
RAT_0008339,CUST_000566,TMDB_M_773543,2,2025-09-28
RAT_0008340,CUST_000566,TMDB_T_110075,3,2026-02-28
RAT_0008341,CUST_000566,TMDB_T_1402,3,2026-01-02
RAT_0008342,CUST_000566,TMDB_T_1433,4,2026-02-27
RAT_0008343,CUST_000566,TMDB_T_2288,4,2026-04-02
